monomer_ID,smiles,mol_weight_monomer,atomic_weight_mean,vdw_volume_monomer,qm_total_energy_monomer,qm_homo_monomer,qm_lumo_monomer,qm_dipole_monomer,qm_dipole_x_monomer,qm_dipole_y_monomer,qm_dipole_z_monomer,qm_polarizability_monomer,qm_polarizability_xx_monomer,qm_polarizability_yy_monomer,qm_polarizability_zz_monomer,qm_polarizability_xy_monomer,qm_polarizability_xz_monomer,qm_polarizability_yz_monomer,temp,press,tacticity,DP,n_mol,n_atom_mean,Mn,density,density_min,density_max,density_std,density_count,Rg,Rg_min,Rg_max,Rg_std,Rg_count,r2,r2_min,r2_max,r2_std,r2_count,self-diffusion,self-diffusion_min,self-diffusion_max,self-diffusion_std,self-diffusion_count,Cp,Cp_min,Cp_max,Cp_std,Cp_count,Cv,Cv_min,Cv_max,Cv_std,Cv_count,compressibility,compressibility_min,compressibility_max,compressibility_std,compressibility_count,bulk_modulus,bulk_modulus_min,bulk_modulus_max,bulk_modulus_std,bulk_modulus_count,isentropic_compressibility,isentropic_compressibility_min,isentropic_compressibility_max,isentropic_compressibility_std,isentropic_compressibility_count,isentropic_bulk_modulus,isentropic_bulk_modulus_min,isentropic_bulk_modulus_max,isentropic_bulk_modulus_std,isentropic_bulk_modulus_count,volume_expansion,volume_expansion_min,volume_expansion_max,volume_expansion_std,volume_expansion_count,linear_expansion,linear_expansion_min,linear_expansion_max,linear_expansion_std,linear_expansion_count,static_dielectric_const,static_dielectric_const_min,static_dielectric_const_max,static_dielectric_const_std,static_dielectric_const_count,dielectric_const_dc,dielectric_const_dc_min,dielectric_const_dc_max,dielectric_const_dc_std,dielectric_const_dc_count,nematic_order_parameter,nematic_order_parameter_min,nematic_order_parameter_max,nematic_order_parameter_std,nematic_order_parameter_count,refractive_index,refractive_index_min,refractive_index_max,refractive_index_std,refractive_index_count,thermal_conductivity,thermal_conductivity_min,thermal_conductivity_max,thermal_conductivity_std,thermal_conductivity_count,thermal_diffusivity,thermal_diffusivity_min,thermal_diffusivity_max,thermal_diffusivity_std,thermal_diffusivity_count,TC_ke,TC_ke_min,TC_ke_max,TC_ke_std,TC_ke_count,TC_pe,TC_pe_min,TC_pe_max,TC_pe_std,TC_pe_count,TC_pair,TC_pair_min,TC_pair_max,TC_pair_std,TC_pair_count,TC_bond,TC_bond_min,TC_bond_max,TC_bond_std,TC_bond_count,TC_angle,TC_angle_min,TC_angle_max,TC_angle_std,TC_angle_count,TC_dihed,TC_dihed_min,TC_dihed_max,TC_dihed_std,TC_dihed_count,TC_improper,TC_improper_min,TC_improper_max,TC_improper_std,TC_improper_count,TC_kspace,TC_kspace_min,TC_kspace_max,TC_kspace_std,TC_kspace_count,polymer_class
PI704,*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)c2ccc(cc2)*)cc1,442.43,9.217291667,380.224,-3906612.124,-8.518180993,-0.873109644,0.923359119,0.36085172,-0.567372609,0.632824162,56.18247639,89.6982935,39.63564978,39.21348588,0.262012036,-1.972137165,10.40259642,300,1,none,21,10,1016,9321.1,1.230326659,1.22169316,1.245597878,0.013262857,3,42.8261041,41.33387883,44.21345924,1.442651775,3,121.9261602,115.1238838,132.4131783,9.214820515,3,1.93E-13,1.53E-13,2.57E-13,5.55E-14,3,2511.971824,2487.201801,2559.280054,40.9853231,3,2489.867307,2463.83229,2537.412678,41.23760295,3,2.55E-10,2.30E-10,2.77E-10,2.38E-11,3,3948933876,3617551343,4356319624,375202625.4,3,2.53E-10,2.28E-10,2.74E-10,2.36E-11,3,3984009699,3648834645,4393510105,377860528.3,3,0.000151715,0.000141725,0.000156884,8.65E-06,3,5.06E-05,4.72E-05,5.23E-05,2.88E-06,3,1.23183296,1.229429244,1.233839528,0.002231803,3,3.183380839,3.162726819,3.221115774,0.032728211,3,0.05636705,0.036568509,0.090844494,0.02996787,3,1.717987047,1.71139922,1.72964925,0.010128074,3,0.509455585,0.504598814,0.514312355,0,2,1.65E-07,1.64E-07,1.66E-07,0,2,0.013023051,0.007380055,0.018666048,0,2,0.002245041,1.37E-06,0.004488716,0,2,0.057841177,0.042431226,0.073251127,0,2,0.245970527,0.234497601,0.257443453,0,2,0.105154412,0.101590068,0.108718756,0,2,0.081497287,0.069341929,0.093652645,0,2,0.000493397,0.00042259,0.000564203,0,2,0.003230693,0.002340736,0.004120651,0,2,13
PI705,*c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc1,366.332,9.640315789,308.648,-3299621.937,-9.07198602,-0.866962757,0.906608812,-0.240448716,-0.315230158,-0.815324414,43.82810512,67.26553267,37.18797957,27.03080312,1.233692007,2.218976202,-3.316700677,300,1,none,26,10,996,9554.702,1.270230048,1.26057533,1.279884766,0,2,43.13790934,42.22859168,44.04722701,0,2,113.5661323,97.49841864,129.6338461,0,2,2.38E-13,1.58E-13,3.19E-13,0,2,2492.770789,2430.767727,2554.77385,0,2,2478.281598,2409.270663,2547.292532,0,2,3.03E-10,2.88E-10,3.18E-10,0,2,3307410034,3140552628,3474267441,0,2,3.02E-10,2.86E-10,3.18E-10,0,2,3327456721,3149792960,3505120483,0,2,0.000129695,9.84E-05,0.000161024,0,2,4.32E-05,3.28E-05,5.37E-05,0,2,1.278953079,1.272075464,1.285830694,0,2,3.144087749,3.127976594,3.160198904,0,2,0.072739718,0.049141631,0.096337805,0,2,1.692657247,1.685866513,1.699447981,0,2,0.481624413,0.481624413,0.481624413,0,1,1.47E-07,1.47E-07,1.47E-07,0,1,-0.006183996,-0.006183996,-0.006183996,0,1,-0.00429365,-0.00429365,-0.00429365,0,1,0.07300776,0.07300776,0.07300776,0,1,0.244137929,0.244137929,0.244137929,0,1,0.083123641,0.083123641,0.083123641,0,1,0.089038421,0.089038421,0.089038421,0,1,0.000390829,0.000390829,0.000390829,0,1,0.002403479,0.002403479,0.002403479,0,1,13
PI706,*c1cccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,366.332,9.640315789,308.576,-3299621.968,-9.07126197,-0.867405902,0.910836287,-0.261839425,-0.770804853,0.408561791,43.83279162,67.37534887,27.79628773,36.32673826,1.216339811,-1.137126116,4.376210303,300,1,none,26,10,996,9554.702,1.239575297,1.226439122,1.253808911,0.0099582,5,28.58214393,27.44298807,30.22448611,1.121152851,5,44.79116934,29.9267882,55.1352574,9.992504534,5,8.08E-14,-6.85E-15,2.51E-13,9.89E-14,5,2474.048081,2435.344626,2522.926175,33.92884807,5,2444.960873,2414.689848,2490.411337,30.67375007,5,3.10E-10,2.42E-10,5.13E-10,1.15E-10,5,3489332712,1951780442,4125675099,890157035.1,5,3.06E-10,2.41E-10,5.01E-10,1.10E-10,5,3525972526,1998114380,4157442355,883636908.6,5,0.000191457,0.000126518,0.000349724,9.18E-05,5,6.38E-05,4.22E-05,0.000116575,3.06E-05,5,1.281659778,1.271453345,1.28938741,0.006701228,5,3.075169433,3.034698606,3.112048881,0.028114673,5,0.057308157,0.036059975,0.092195153,0.020993937,5,1.671368206,1.662301194,1.681235434,0.006889819,5,0.328084105,0.300472369,0.34754279,0.019145927,5,1.07E-07,9.90E-08,1.13E-07,6.14E-09,5,0.001715497,-0.002717833,0.004763382,0.002835383,5,0.007120099,0.003605441,0.011669037,0.003517273,5,0.044695777,0.039475641,0.05040565,0.004077025,5,0.135240536,0.117219324,0.161905976,0.020827469,5,0.067572123,0.055011379,0.081462627,0.009776914,5,0.069673977,0.061218314,0.078576454,0.007645826,5,0.000519814,0.000337814,0.000717767,0.000156443,5,0.001546282,-0.003314612,0.003707515,0.002784952,5,13
PI707,*c1ccc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,380.359,9.27704878,325.4,-3402907.282,-9.190713063,-0.842717964,0.66677452,-0.298740661,0.426833709,0.416119289,45.37855108,67.50432159,33.70883287,34.92249878,-4.54481781,-2.669208843,-3.795097257,300,1,none,24,10,992,9158.686,1.184934256,1.177728746,1.193608923,0.006876095,5,26.56315825,23.83797779,28.64288259,2.020358232,5,37.60722122,20.9951272,52.09085834,13.32073478,5,4.43E-13,3.32E-13,6.26E-13,1.11E-13,5,2517.624035,2449.855068,2597.255096,57.10038929,5,2481.705326,2429.437568,2563.817396,51.73228871,5,3.67E-10,3.19E-10,4.49E-10,4.96E-11,5,2764956475,2227716820,3139721836,339307318.1,5,3.61E-10,3.14E-10,4.39E-10,4.73E-11,5,2803946226,2277969588,3188511600,336063655.7,5,0.000225879,0.000165239,0.000314443,5.43E-05,5,7.53E-05,5.51E-05,0.000104814,1.81E-05,5,1.269289518,1.240695792,1.331357103,0.037326863,5,2.932113033,2.9070323,2.978479229,0.032764125,5,0.036963562,0.03550473,0.041974358,0.002804791,5,1.631810841,1.626997887,1.637614699,0.004595432,5,0.275354427,0.263868332,0.287174661,0.01038066,5,9.24E-08,8.55E-08,9.84E-08,4.64E-09,5,0.006797961,0.001853103,0.011404908,0.003386795,5,0.002970849,-0.001511753,0.008305783,0.003641201,5,0.041087177,0.029140093,0.050308292,0.008110239,5,0.103561711,0.089101872,0.120734464,0.013349136,5,0.066946481,0.062981393,0.072574585,0.004112921,5,0.052316412,0.041861639,0.062800395,0.009091231,5,0.000306479,0.000208645,0.00043526,8.33E-05,5,0.001367357,0.000364666,0.00207984,0.000666841,5,13
PI708,*c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c(C)c1,380.359,9.27704878,325.256,-3402907.231,-9.189483692,-0.841316582,1.239014759,-0.492953413,0.045056266,1.135836449,45.40481563,67.9809451,38.17587929,30.05762251,1.621421591,0.477757013,-1.10969607,300,1,none,24,10,992,9158.686,1.175877728,1.145173566,1.197847183,0.027401621,3,41.97216586,39.4386827,44.35820449,2.463072994,3,117.1820505,94.16249068,134.2330451,20.69130644,3,2.98E-13,-6.15E-15,5.16E-13,2.71E-13,3,2560.718714,2506.976921,2610.035619,51.67164151,3,2528.967096,2486.692666,2598.759555,60.89070797,3,2.94E-10,2.42E-10,3.36E-10,4.77E-11,3,3471301284,2974432942,4130184024,594665149.4,3,2.90E-10,2.40E-10,3.35E-10,4.75E-11,3,3514898839,2987364017,4163813552,597543459.3,3,0.000178653,0.000120011,0.000277132,8.58E-05,3,5.96E-05,4.00E-05,9.24E-05,2.86E-05,3,1.241201226,1.236680433,1.247235869,0.005438116,3,2.886291693,2.818729328,2.939886755,0.061774547,3,0.051414262,0.037187708,0.06206181,0.012817457,3,1.626305608,1.605939585,1.640929885,0.018188073,3,0.374689314,0.362179761,0.389465334,0.013783261,3,1.24E-07,1.22E-07,1.27E-07,2.40E-09,3,0.01131238,0.005859467,0.014841315,0.004790059,3,0.005689203,0.003815852,0.009203937,0.003046058,3,0.058492717,0.055089845,0.062476255,0.003727283,3,0.161629945,0.152439919,0.17367243,0.010899875,3,0.063386703,0.055668187,0.070293699,0.007346449,3,0.072439995,0.060350769,0.089301317,0.015053678,3,0.000446057,0.00031748,0.000651808,0.000180029,3,0.001292313,-0.001033943,0.002584221,0.002018709,3,13
PI709,*c1cccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1C,380.359,9.27704878,325.4,-3402907.23,-9.189502489,-0.841332507,1.237525317,0.41615926,-0.743853836,0.897196663,45.4058284,67.91612082,35.72947024,32.57189415,-2.203164715,0.768797241,3.848476409,300,1,none,24,10,992,9158.686,1.15533487,1.146516511,1.163626518,0.006702462,5,26.65493996,24.85797191,27.8056114,1.172799981,5,42.71038593,27.50608896,55.99284724,13.33543563,5,2.39E-13,3.28E-14,6.06E-13,2.30E-13,5,2509.715934,2452.89732,2596.072703,58.017513,5,2489.971572,2439.126171,2595.046325,64.74508364,5,3.88E-10,3.16E-10,5.34E-10,8.67E-11,5,2669023856,1875260244,3159996842,500629566,5,3.85E-10,3.13E-10,5.33E-10,8.80E-11,5,2691898777,1875979552,3198778328,513020409.6,5,0.000144685,9.16E-06,0.000208777,8.20E-05,5,4.82E-05,3.05E-06,6.96E-05,2.73E-05,5,1.241515245,1.224085794,1.277759317,0.020930689,5,2.842133324,2.815476594,2.879986197,0.027190157,5,0.055808434,0.034181508,0.088230391,0.020369297,5,1.612638363,1.606836641,1.618105793,0.00441423,5,0.301425488,0.27575648,0.325562435,0.019958674,5,1.04E-07,9.54E-08,1.15E-07,6.95E-09,5,0.00200208,-0.006797653,0.00721533,0.005255647,5,0.000539452,-0.007316797,0.004411362,0.004782783,5,0.042313869,0.036306932,0.049738185,0.006406059,5,0.128199738,0.111129412,0.149500956,0.015512334,5,0.06716955,0.046853893,0.08099523,0.013657582,5,0.059275498,0.051988233,0.068701485,0.006978624,5,0.000309708,0.000205276,0.000404151,7.77E-05,5,0.001615593,-0.000634703,0.003806876,0.001605488,5,13
PI710,*c1ccc(-c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C)c2)cc1C,470.484,8.712666667,413.48,-4113179.323,-8.542066168,-0.837811664,1.091854957,0.717854081,-0.733614559,0.372347209,59.76102422,92.6105373,37.11711494,49.55542041,-4.828439577,4.775534535,-0.270259103,300,1,none,18,10,980,8498.782,1.130906275,1.130906275,1.130906275,0,1,41.64668838,41.64668838,41.64668838,0,1,86.35722089,86.35722089,86.35722089,0,1,3.34E-13,3.34E-13,3.34E-13,0,1,2640.35097,2640.35097,2640.35097,0,1,2612.923213,2612.923213,2612.923213,0,1,3.95E-10,3.95E-10,3.95E-10,0,1,2529685499,2529685499,2529685499,0,1,3.91E-10,3.91E-10,3.91E-10,0,1,2556253883,2556253883,2556253883,0,1,0.000201902,0.000201902,0.000201902,0,1,6.73E-05,6.73E-05,6.73E-05,0,1,1.193234613,1.193234613,1.193234613,0,1,2.898077883,2.898077883,2.898077883,0,1,0.07092724,0.07092724,0.07092724,0,1,1.644640772,1.644640772,1.644640772,0,1,0.46287727,0.46287727,0.46287727,0,1,1.55E-07,1.55E-07,1.55E-07,0,1,0.001591911,0.001591911,0.001591911,0,1,-0.004964795,-0.004964795,-0.004964795,0,1,0.037968792,0.037968792,0.037968792,0,1,0.220852728,0.220852728,0.220852728,0,1,0.130354206,0.130354206,0.130354206,0,1,0.075384388,0.075384388,0.075384388,0,1,0.000597689,0.000597689,0.000597689,0,1,0.001092352,0.001092352,0.001092352,0,1,13
PI711,*c1ccc(-c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(OC)c2)cc1OC,502.482,8.972892857,431.088,-4508274.835,-8.329095325,-0.747221878,1.093518774,-1.021200471,0.260430045,-0.291734637,61.20861684,92.62852437,45.38945206,45.6078741,-7.139684649,-0.305186228,-6.266332626,300,1,none,18,10,1016,9074.746,1.132406041,1.116358698,1.154537455,0.014099934,5,43.60644231,40.35704273,49.00832581,3.276184189,5,125.7273588,95.44946355,181.2035762,33.82956431,5,3.78E-13,1.14E-13,8.69E-13,3.04E-13,5,2587.000183,2503.91227,2682.331392,68.91372534,5,2554.046375,2489.676844,2630.475123,67.65231823,5,4.09E-10,2.83E-10,5.54E-10,9.80E-11,5,2562772081,1807340301,3531809851,629842851.2,5,4.04E-10,2.80E-10,5.38E-10,9.39E-11,5,2593702088,1858307422,3570691403,629264306.3,5,0.000199025,1.92E-05,0.000381143,0.000137813,5,6.63E-05,6.41E-06,0.000127048,4.59E-05,5,1.273356321,1.261737552,1.283861728,0.008615979,5,2.874489216,2.846000024,2.920078904,0.027560133,5,0.085229665,0.071803749,0.091402839,0.007923624,5,1.612780428,1.602010071,1.627716775,0.009499224,5,0.401240453,0.375118122,0.429504585,0.025674136,4,1.36E-07,1.28E-07,1.45E-07,7.15E-09,4,0.012288655,0.004701949,0.017490119,0.005444133,4,0.004538754,-0.000876164,0.011877481,0.005324173,4,0.037537357,0.026014176,0.05018813,0.010040843,4,0.181391117,0.153833721,0.207062502,0.02196663,4,0.090121867,0.079848368,0.105403957,0.011172553,4,0.073208109,0.047082443,0.09816886,0.021283413,4,0.000371775,-9.73E-07,0.000614036,0.000286371,4,0.00178282,0.000840716,0.003496186,0.001228757,4,13
PI712,*c1ccc(-c2ccc(-c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1,518.528,8.940137931,451.736,-4513602.287,-8.234877879,-0.87656714,0.935233699,-0.344767834,0.85706701,-0.145716687,69.0047867,113.386573,37.52590485,56.1018823,-2.50020637,-3.327503358,2.47083623,300,1,none,17,10,994,8845.046,1.18947831,1.187025322,1.193766888,0.003726825,3,44.32829907,43.94059935,45.02005229,0.60053398,3,134.7153605,111.1444966,156.6799742,22.81019424,3,4.34E-13,3.85E-13,5.21E-13,7.55E-14,3,2556.54508,2490.256485,2632.238641,71.45679258,3,2546.337247,2480.902366,2616.905962,68.14698626,3,3.52E-10,2.77E-10,4.76E-10,1.08E-10,3,3007084942,2102806253,3614020292,798280504,3,3.51E-10,2.76E-10,4.75E-10,1.08E-10,3,3019744167,2107757902,3627682663,804286394.2,3,0.000113374,0.000100971,0.000135703,1.94E-05,3,3.78E-05,3.37E-05,4.52E-05,6.46E-06,3,1.194200151,1.185718981,1.200650735,0.007670187,3,3.188416615,3.185314889,3.191919098,0.003320293,3,0.080629982,0.07130548,0.087124333,0.00828048,3,1.730378697,1.728399585,1.733839703,0.003007612,3,0.51076025,0.498149621,0.52337088,0,2,1.66E-07,1.65E-07,1.67E-07,0,2,0.003729784,0.000882945,0.006576622,0,2,0.001713862,-0.000892625,0.004320348,0,2,0.044167621,0.04240663,0.045928612,0,2,0.240797534,0.227351511,0.254243558,0,2,0.128926445,0.128703003,0.129149886,0,2,0.089876174,0.081923564,0.097828784,0,2,0.000589835,0.000198547,0.000981124,0,2,0.000958996,0.000888249,0.001029742,0,2,13
PI713,*c1cccc2c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cccc12,416.392,9.463454545,352.696,-3703236.97,-8.547444029,-0.814609295,1.01058407,-0.746864629,-0.649387322,-0.204375869,50.78217463,71.94065985,43.34877629,37.05708775,3.891099061,-0.443300629,-2.825267664,300,1,none,23,10,1020,9607.086,1.148099012,1.128601833,1.158758772,0.014032949,4,39.19532686,37.52345469,40.58483458,1.37586441,4,115.5149803,94.41248615,125.2382168,14.25494181,4,3.55E-13,1.21E-13,8.20E-13,3.17E-13,4,2478.561662,2378.99649,2659.098212,127.0636783,4,2417.416281,2357.16939,2469.004898,50.3629586,4,7.21E-10,3.66E-10,1.58E-09,5.76E-10,4,1916161057,636972895.8,2729726802,905176798.6,4,6.90E-10,3.66E-10,1.47E-09,5.21E-10,4,1940783447,685823462.4,2735697842,887647025.2,4,0.000394869,8.51E-05,0.001075556,0.000457879,4,0.000131623,2.84E-05,0.000358519,0.000152626,4,1.209188862,1.200868055,1.214526999,0.005923586,4,2.847603398,2.796509556,2.874512352,0.036633759,4,0.067028305,0.04771788,0.0893238,0.017768943,4,1.624298845,1.61109947,1.631532164,0.009507808,4,0.315217824,0.291146911,0.337101319,0.021309647,4,1.11E-07,9.87E-08,1.22E-07,1.09E-08,4,0.007899625,0.005700907,0.010048693,0.001876243,4,0.008872064,0.00629624,0.012466678,0.002949728,4,0.035171042,0.030521847,0.041743301,0.004737066,4,0.134634354,0.115345874,0.152843656,0.015628017,4,0.064868155,0.056972539,0.06902057,0.005585469,4,0.062610075,0.057281977,0.070920363,0.005929572,4,0.000420592,0.000354857,0.00056274,9.70E-05,4,0.000741917,0.000110145,0.001045361,0.000430798,4,13
PI714,*c1ccc(Cc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C)c2)cc1C,484.511,8.500192982,430.52,-4216446.79,-8.827829153,-0.821844664,1.361375614,-0.82867396,0.61961989,0.884711378,59.9940616,84.41083601,45.92228861,49.64906018,-5.426567208,6.478203568,-8.124280052,300,1,none,17,10,977,8266.757,1.128546241,1.096532047,1.153505398,0.020777927,5,27.14086155,25.55304183,28.8654351,1.339885611,5,42.47443845,29.66709851,48.69985538,7.81882914,5,1.95E-13,3.84E-15,4.55E-13,2.23E-13,5,2673.882565,2637.546809,2713.44595,36.0569792,5,2641.925485,2609.726736,2680.139642,33.98218896,5,3.22E-10,2.38E-10,3.73E-10,5.72E-11,5,3197865271,2687427467,4199651844,638946860.4,5,3.18E-10,2.35E-10,3.69E-10,5.69E-11,5,3237317247,2716828226,4262849954,652574430.4,5,0.000194579,0.000184552,0.000212357,1.16E-05,5,6.49E-05,6.15E-05,7.08E-05,3.86E-06,5,1.190548149,1.188296596,1.194000513,0.002796147,5,2.824148895,2.755943783,2.878426667,0.044374893,5,0.057713592,0.046978348,0.068171412,0.007720219,5,1.622787034,1.60086364,1.640029048,0.014273549,5,0.279064652,0.262732294,0.291656071,0.01482033,3,9.37E-08,9.08E-08,9.52E-08,2.50E-09,3,0.00935078,0.005489885,0.011735358,0.003374332,3,0.001258628,-0.000984058,0.00542352,0.00361046,3,0.044945894,0.041297579,0.047706981,0.003295525,3,0.110173827,0.088994832,0.120996119,0.018343025,3,0.061520203,0.05553443,0.070271797,0.007748213,3,0.051494326,0.044561245,0.062145607,0.009363291,3,0.000388762,0.000367771,0.000425796,3.22E-05,3,-6.78E-05,-0.001287387,0.001003654,0.001152687,3,13
PI715,*c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)nc1,367.32,9.927567568,304.84,-3341751.37,-9.384326144,-0.819095808,1.934398115,1.561787034,-0.578899551,0.983662868,42.97105133,65.15676785,25.92265622,37.83372991,0.481541073,5.087805548,-6.4361212,300,1,none,27,10,1007,9947.71,1.260613162,1.237829241,1.276860312,0.017138945,4,39.99082864,38.43902023,41.77151021,1.455359091,4,112.7671953,82.6877911,132.6995698,23.33401047,4,2.22E-13,4.67E-14,3.24E-13,1.29E-13,4,2388.35861,2312.3866,2479.733174,69.32616242,4,2362.798334,2287.841043,2453.107219,68.75823925,4,2.97E-10,2.45E-10,3.48E-10,5.33E-11,4,3452359808,2873311713,4085350479,621425285.3,4,2.94E-10,2.42E-10,3.44E-10,5.25E-11,4,3489414802,2904150713,4124903940,625771289.9,4,0.000177824,0.000154448,0.000200113,2.02E-05,4,5.93E-05,5.15E-05,6.67E-05,6.72E-06,4,1.351043115,1.338925695,1.36565062,0.011804426,4,3.128408701,3.092180262,3.15845407,0.032673698,4,0.063738482,0.035598899,0.092803729,0.024821433,4,1.666513139,1.651220652,1.677464389,0.011520566,4,0.482912726,0.472396373,0.503665863,0.017973288,3,1.63E-07,1.55E-07,1.76E-07,1.16E-08,3,0.006401951,-0.009401959,0.023050531,0.016242725,3,-0.001907127,-0.033415541,0.018642189,0.027705202,3,0.047514808,0.037562177,0.055322541,0.00907238,3,0.226605693,0.205028184,0.265850533,0.034043214,3,0.096862537,0.087135037,0.105212876,0.009117263,3,0.107664911,0.095616217,0.120766556,0.012608188,3,0.000722888,0.000570122,0.000957259,0.000206066,3,-0.000952935,-0.003375357,0.002447147,0.003031873,3,13
PI716,*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,626.624,8.951771429,540.52,-5515704.021,-8.066896823,-0.867890516,0.378907812,-0.378114767,0.000446314,-0.024498039,80.24813666,114.2376263,62.91349933,63.59328439,0.759232178,-0.574632878,-11.21382105,300,1,none,14,10,988,8802.806,1.208662152,1.201814574,1.217680462,0.006837213,4,31.51705093,29.25381648,33.55979131,1.921262574,4,66.96447293,59.10755766,78.10473555,8.553470581,4,2.39E-13,7.95E-14,5.12E-13,1.89E-13,4,2584.277412,2539.198579,2625.795286,36.95825022,4,2553.130913,2508.947571,2584.234558,32.58488289,4,2.64E-10,2.55E-10,2.74E-10,8.16E-12,4,3784292770,3649672302,3920487977,116241840,4,2.61E-10,2.51E-10,2.71E-10,8.55E-12,4,3830587393,3693740852,3983511842,125324041.9,4,0.000180901,0.000156936,0.000207296,2.07E-05,4,6.03E-05,5.23E-05,6.91E-05,6.90E-06,4,42.10442131,34.8847228,49.1834684,5.985132671,4,44.02618375,36.78863987,51.09663135,5.990910208,4,0.061313121,0.048327619,0.08237584,0.014907845,4,1.709310385,1.70408834,1.716202345,0.005221231,4,0.339042351,0.293246905,0.386031765,0.046403952,3,1.09E-07,9.61E-08,1.24E-07,1.44E-08,3,0.012984241,0.004144894,0.018390107,0.007718362,3,0.00594959,0.003559371,0.009726941,0.003309506,3,0.057339218,0.05181495,0.066695176,0.008146575,3,0.106998023,0.102287336,0.115826788,0.007651674,3,0.088382994,0.067846875,0.10648965,0.019435604,3,0.065536331,0.052347236,0.089151619,0.020498044,3,0.000461781,0.000305778,0.000769053,0.000266116,3,0.001390175,6.92E-05,0.002091299,0.001144694,3,13
PI717,*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,668.705,8.464620253,590.16,-5825519.11,-8.305874547,-0.860392845,0.270402572,0.160741658,-0.128097543,-0.175700568,83.23614712,108.9498832,82.67614699,58.08241121,-8.990850492,4.219525194,-6.760860526,300,1,none,13,10,1035,8723.235,1.185849635,1.182391957,1.189307313,0,2,26.03365399,25.14747475,26.91983323,0,2,36.98565452,30.64844104,43.322868,0,2,3.95E-13,2.44E-13,5.46E-13,0,2,2734.443642,2709.121119,2759.766164,0,2,2703.557533,2672.373464,2734.741603,0,2,2.86E-10,2.52E-10,3.19E-10,0,2,3555651815,3144671030,3966632600,0,2,2.82E-10,2.50E-10,3.15E-10,0,2,3595250777,3187576506,4002925048,0,2,0.000186388,0.000158108,0.000214668,0,2,6.21E-05,5.27E-05,7.16E-05,0,2,23.59529337,18.27446274,28.91612399,0,2,25.3750101,20.04591181,30.7041084,0,2,0.070511855,0.069876891,0.071146818,0,2,1.667246409,1.66476697,1.669725848,0,2,0.317184763,0.317184763,0.317184763,0,1,9.66E-08,9.66E-08,9.66E-08,0,1,0.014444281,0.014444281,0.014444281,0,1,0.001610974,0.001610974,0.001610974,0,1,0.049085025,0.049085025,0.049085025,0,1,0.105638855,0.105638855,0.105638855,0,1,0.084657529,0.084657529,0.084657529,0,1,0.061375498,0.061375498,0.061375498,0,1,0.000363981,0.000363981,0.000363981,0,1,8.62E-06,8.62E-06,8.62E-06,0,1,13
